# SDSS DR7 selection function from McGreer et al. (2013)
# corrected for cosmology in M1450
# corrected for photometric and spectroscopic incompleteness
# this is only for the riz inclusion box and not for griz stellar locus outlier selection
# -> maybe not trustworthy at z<4.6, Richards et al. selection function is ~1 but McGreer's is ~0
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  343  4.825  -27.38  0.83481  0.0500  0.100
  344  4.825  -27.28  0.83933  0.0500  0.100
  345  4.825  -27.18  0.86189  0.0500  0.100
  346  4.825  -27.08  0.84384  0.0500  0.100
  347  4.825  -26.98  0.85737  0.0500  0.100
  348  4.825  -26.88  0.83481  0.0500  0.100
  349  4.825  -26.78  0.84835  0.0500  0.100
  350  4.825  -26.68  0.86189  0.0500  0.100
  351  4.825  -26.58  0.80774  0.0500  0.100
  352  4.825  -26.48  0.84384  0.0500  0.100
  353  4.825  -26.38  0.84835  0.0500  0.100
  354  4.825  -26.28  0.84384  0.0500  0.100
  355  4.825  -26.18  0.83933  0.0500  0.100
  356  4.825  -26.08  0.79871  0.0500  0.100
  357  4.825  -25.98  0.74456  0.0500  0.100
  358  4.825  -25.88  0.56406  0.0500  0.100
  359  4.825  -25.78  0.25270  0.0500  0.100
  360  4.825  -25.68  0.08574  0.0500  0.100
  361  4.825  -25.58  0.01805  0.0500  0.100
  362  4.825  -25.48  0.00000  0.0500  0.100
  363  4.825  -25.38  0.00000  0.0500  0.100
  364  4.825  -25.28  0.00000  0.0500  0.100
  365  4.825  -25.18  0.00000  0.0500  0.100
  366  4.825  -25.08  0.00000  0.0500  0.100
  367  4.825  -24.98  0.00000  0.0500  0.100
  368  4.825  -24.88  0.00000  0.0500  0.100
  369  4.825  -24.78  0.00000  0.0500  0.100
  370  4.825  -24.68  0.00000  0.0500  0.100
  371  4.825  -24.58  0.00000  0.0500  0.100
  372  4.875  -29.78  0.62724  0.0500  0.100
  373  4.875  -29.68  0.60016  0.0500  0.100
  374  4.875  -29.58  0.64077  0.0500  0.100
  375  4.875  -29.48  0.71749  0.0500  0.100
  376  4.875  -29.38  0.67236  0.0500  0.100
  377  4.875  -29.28  0.74456  0.0500  0.100
  378  4.875  -29.18  0.68590  0.0500  0.100
  379  4.875  -29.08  0.72200  0.0500  0.100
  380  4.875  -28.98  0.75810  0.0500  0.100
  381  4.875  -28.88  0.75359  0.0500  0.100
  382  4.875  -28.78  0.76713  0.0500  0.100
  383  4.875  -28.68  0.74907  0.0500  0.100
  384  4.875  -28.58  0.76261  0.0500  0.100
  385  4.875  -28.48  0.75359  0.0500  0.100
  386  4.875  -28.38  0.78066  0.0500  0.100
  387  4.875  -28.28  0.78066  0.0500  0.100
  388  4.875  -28.18  0.76261  0.0500  0.100
  389  4.875  -28.08  0.78518  0.0500  0.100
  390  4.875  -27.98  0.79871  0.0500  0.100
  391  4.875  -27.88  0.80322  0.0500  0.100
  392  4.875  -27.78  0.78066  0.0500  0.100
  393  4.875  -27.68  0.78066  0.0500  0.100
  394  4.875  -27.58  0.79871  0.0500  0.100
  395  4.875  -27.48  0.80774  0.0500  0.100
  396  4.875  -27.38  0.82127  0.0500  0.100
  397  4.875  -27.28  0.77615  0.0500  0.100
  398  4.875  -27.18  0.78066  0.0500  0.100
  399  4.875  -27.08  0.77615  0.0500  0.100
  400  4.875  -26.98  0.74005  0.0500  0.100
  401  4.875  -26.88  0.79871  0.0500  0.100
  402  4.875  -26.78  0.77615  0.0500  0.100
  403  4.875  -26.68  0.81676  0.0500  0.100
  404  4.875  -26.58  0.80322  0.0500  0.100
  405  4.875  -26.48  0.81225  0.0500  0.100
  406  4.875  -26.38  0.76713  0.0500  0.100
  407  4.875  -26.28  0.77615  0.0500  0.100
  408  4.875  -26.18  0.74907  0.0500  0.100
  409  4.875  -26.08  0.73554  0.0500  0.100
  410  4.875  -25.98  0.60467  0.0500  0.100
  411  4.875  -25.88  0.29331  0.0500  0.100
  412  4.875  -25.78  0.08574  0.0500  0.100
  413  4.875  -25.68  0.01354  0.0500  0.100
  414  4.875  -25.58  0.00000  0.0500  0.100
  415  4.875  -25.48  0.00000  0.0500  0.100
  416  4.875  -25.38  0.00000  0.0500  0.100
  417  4.875  -25.28  0.00000  0.0500  0.100
  418  4.875  -25.18  0.00000  0.0500  0.100
  419  4.875  -25.08  0.00000  0.0500  0.100
  420  4.875  -24.98  0.00000  0.0500  0.100
  421  4.875  -24.88  0.00000  0.0500  0.100
  422  4.875  -24.78  0.00000  0.0500  0.100
  423  4.875  -24.68  0.00000  0.0500  0.100
  424  4.875  -24.58  0.00000  0.0500  0.100
  425  4.925  -29.78  0.49186  0.0500  0.100
  426  4.925  -29.68  0.53699  0.0500  0.100
  427  4.925  -29.58  0.50991  0.0500  0.100
  428  4.925  -29.48  0.57760  0.0500  0.100
  429  4.925  -29.38  0.53699  0.0500  0.100
  430  4.925  -29.28  0.57760  0.0500  0.100
  431  4.925  -29.18  0.56406  0.0500  0.100
  432  4.925  -29.08  0.57760  0.0500  0.100
  433  4.925  -28.98  0.54150  0.0500  0.100
  434  4.925  -28.88  0.55053  0.0500  0.100
  435  4.925  -28.78  0.60467  0.0500  0.100
  436  4.925  -28.68  0.59565  0.0500  0.100
  437  4.925  -28.58  0.59565  0.0500  0.100
  438  4.925  -28.48  0.61821  0.0500  0.100
  439  4.925  -28.38  0.69041  0.0500  0.100
  440  4.925  -28.28  0.65431  0.0500  0.100
  441  4.925  -28.18  0.66334  0.0500  0.100
  442  4.925  -28.08  0.59565  0.0500  0.100
  443  4.925  -27.98  0.67687  0.0500  0.100
  444  4.925  -27.88  0.66785  0.0500  0.100
  445  4.925  -27.78  0.66334  0.0500  0.100
  446  4.925  -27.68  0.69041  0.0500  0.100
  447  4.925  -27.58  0.67687  0.0500  0.100
  448  4.925  -27.48  0.68139  0.0500  0.100
  449  4.925  -27.38  0.70395  0.0500  0.100
  450  4.925  -27.28  0.65431  0.0500  0.100
  451  4.925  -27.18  0.68139  0.0500  0.100
  452  4.925  -27.08  0.69944  0.0500  0.100
  453  4.925  -26.98  0.69041  0.0500  0.100
  454  4.925  -26.88  0.69493  0.0500  0.100
  455  4.925  -26.78  0.67687  0.0500  0.100
  456  4.925  -26.68  0.72200  0.0500  0.100
  457  4.925  -26.58  0.68139  0.0500  0.100
  458  4.925  -26.48  0.68139  0.0500  0.100
  459  4.925  -26.38  0.72200  0.0500  0.100
  460  4.925  -26.28  0.65431  0.0500  0.100
  461  4.925  -26.18  0.64529  0.0500  0.100
  462  4.925  -26.08  0.58211  0.0500  0.100
  463  4.925  -25.98  0.31587  0.0500  0.100
  464  4.925  -25.88  0.13989  0.0500  0.100
  465  4.925  -25.78  0.03610  0.0500  0.100
  466  4.925  -25.68  0.00451  0.0500  0.100
  467  4.925  -25.58  0.00000  0.0500  0.100
  468  4.925  -25.48  0.00000  0.0500  0.100
  469  4.925  -25.38  0.00000  0.0500  0.100
  470  4.925  -25.28  0.00000  0.0500  0.100
  471  4.925  -25.18  0.00000  0.0500  0.100
  472  4.925  -25.08  0.00000  0.0500  0.100
  473  4.925  -24.98  0.00000  0.0500  0.100
  474  4.925  -24.88  0.00000  0.0500  0.100
  475  4.925  -24.78  0.00000  0.0500  0.100
  476  4.925  -24.68  0.00000  0.0500  0.100
  477  4.925  -24.58  0.00000  0.0500  0.100
  478  4.975  -29.78  0.30234  0.0500  0.100
  479  4.975  -29.68  0.34746  0.0500  0.100
  480  4.975  -29.58  0.34746  0.0500  0.100
  481  4.975  -29.48  0.37003  0.0500  0.100
  482  4.975  -29.38  0.40612  0.0500  0.100
  483  4.975  -29.28  0.38356  0.0500  0.100
