# Selection function for SDSS Overlap Region z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  329  6.050  -27.00  0.12300  0.0500  0.100
  330  6.050  -26.90  0.22800  0.0500  0.100
  331  6.050  -26.80  0.34800  0.0500  0.100
  332  6.050  -26.70  0.49000  0.0500  0.100
  333  6.050  -26.60  0.61800  0.0500  0.100
  334  6.050  -26.50  0.68100  0.0500  0.100
  335  6.050  -26.40  0.67900  0.0500  0.100
  336  6.050  -26.30  0.58500  0.0500  0.100
  337  6.050  -26.20  0.43300  0.0500  0.100
  338  6.050  -26.10  0.22900  0.0500  0.100
  339  6.050  -26.00  0.08300  0.0500  0.100
  340  6.050  -25.90  0.01300  0.0500  0.100
  341  6.050  -25.80  0.00100  0.0500  0.100
  342  6.050  -25.70  0.00000  0.0500  0.100
  343  6.050  -25.60  0.00000  0.0500  0.100
  344  6.050  -25.50  0.00000  0.0500  0.100
  345  6.050  -25.40  0.00000  0.0500  0.100
  346  6.050  -25.30  0.00000  0.0500  0.100
  347  6.050  -25.20  0.00000  0.0500  0.100
  348  6.050  -25.10  0.00000  0.0500  0.100
  349  6.050  -25.00  0.00000  0.0500  0.100
  350  6.050  -24.90  0.00000  0.0500  0.100
  351  6.100  -28.30  0.00000  0.0500  0.100
  352  6.100  -28.20  0.00000  0.0500  0.100
  353  6.100  -28.10  0.00000  0.0500  0.100
  354  6.100  -28.00  0.00000  0.0500  0.100
  355  6.100  -27.90  0.00000  0.0500  0.100
  356  6.100  -27.80  0.00000  0.0500  0.100
  357  6.100  -27.70  0.00000  0.0500  0.100
  358  6.100  -27.60  0.00000  0.0500  0.100
  359  6.100  -27.50  0.00100  0.0500  0.100
  360  6.100  -27.40  0.00500  0.0500  0.100
  361  6.100  -27.30  0.01900  0.0500  0.100
  362  6.100  -27.20  0.04900  0.0500  0.100
  363  6.100  -27.10  0.11600  0.0500  0.100
  364  6.100  -27.00  0.22400  0.0500  0.100
  365  6.100  -26.90  0.34400  0.0500  0.100
  366  6.100  -26.80  0.47400  0.0500  0.100
  367  6.100  -26.70  0.60800  0.0500  0.100
  368  6.100  -26.60  0.67900  0.0500  0.100
  369  6.100  -26.50  0.67600  0.0500  0.100
  370  6.100  -26.40  0.61500  0.0500  0.100
  371  6.100  -26.30  0.46200  0.0500  0.100
  372  6.100  -26.20  0.25500  0.0500  0.100
  373  6.100  -26.10  0.10200  0.0500  0.100
  374  6.100  -26.00  0.02500  0.0500  0.100
  375  6.100  -25.90  0.00200  0.0500  0.100
  376  6.100  -25.80  0.00000  0.0500  0.100
  377  6.100  -25.70  0.00000  0.0500  0.100
  378  6.100  -25.60  0.00000  0.0500  0.100
  379  6.100  -25.50  0.00000  0.0500  0.100
  380  6.100  -25.40  0.00000  0.0500  0.100
  381  6.100  -25.30  0.00000  0.0500  0.100
  382  6.100  -25.20  0.00000  0.0500  0.100
  383  6.100  -25.10  0.00000  0.0500  0.100
  384  6.100  -25.00  0.00000  0.0500  0.100
  385  6.100  -24.90  0.00000  0.0500  0.100
  386  6.150  -28.30  0.00000  0.0500  0.100
  387  6.150  -28.20  0.00000  0.0500  0.100
  388  6.150  -28.10  0.00000  0.0500  0.100
  389  6.150  -28.00  0.00000  0.0500  0.100
  390  6.150  -27.90  0.00000  0.0500  0.100
  391  6.150  -27.80  0.00000  0.0500  0.100
  392  6.150  -27.70  0.00000  0.0500  0.100
  393  6.150  -27.60  0.00100  0.0500  0.100
  394  6.150  -27.50  0.00400  0.0500  0.100
  395  6.150  -27.40  0.02000  0.0500  0.100
  396  6.150  -27.30  0.06000  0.0500  0.100
  397  6.150  -27.20  0.12200  0.0500  0.100
  398  6.150  -27.10  0.24000  0.0500  0.100
  399  6.150  -27.00  0.35100  0.0500  0.100
  400  6.150  -26.90  0.46800  0.0500  0.100
  401  6.150  -26.80  0.59900  0.0500  0.100
  402  6.150  -26.70  0.66200  0.0500  0.100
  403  6.150  -26.60  0.66400  0.0500  0.100
  404  6.150  -26.50  0.60000  0.0500  0.100
  405  6.150  -26.40  0.44100  0.0500  0.100
  406  6.150  -26.30  0.25000  0.0500  0.100
  407  6.150  -26.20  0.09200  0.0500  0.100
  408  6.150  -26.10  0.02400  0.0500  0.100
  409  6.150  -26.00  0.00300  0.0500  0.100
  410  6.150  -25.90  0.00000  0.0500  0.100
  411  6.150  -25.80  0.00000  0.0500  0.100
  412  6.150  -25.70  0.00000  0.0500  0.100
  413  6.150  -25.60  0.00000  0.0500  0.100
  414  6.150  -25.50  0.00000  0.0500  0.100
  415  6.150  -25.40  0.00000  0.0500  0.100
  416  6.150  -25.30  0.00000  0.0500  0.100
  417  6.150  -25.20  0.00000  0.0500  0.100
