# Selection function for SDSS Stripe 82 z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  392  6.150  -26.70  0.99100  0.0500  0.100
  393  6.150  -26.60  0.99400  0.0500  0.100
  394  6.150  -26.50  0.99900  0.0500  0.100
  395  6.150  -26.40  0.99800  0.0500  0.100
  396  6.150  -26.30  0.99400  0.0500  0.100
  397  6.150  -26.20  0.99500  0.0500  0.100
  398  6.150  -26.10  0.99700  0.0500  0.100
  399  6.150  -26.00  0.99700  0.0500  0.100
  400  6.150  -25.90  0.99400  0.0500  0.100
  401  6.150  -25.80  0.99000  0.0500  0.100
  402  6.150  -25.70  0.98900  0.0500  0.100
  403  6.150  -25.60  0.98700  0.0500  0.100
  404  6.150  -25.50  0.98400  0.0500  0.100
  405  6.150  -25.40  0.97900  0.0500  0.100
  406  6.150  -25.30  0.96800  0.0500  0.100
  407  6.150  -25.20  0.94500  0.0500  0.100
  408  6.150  -25.10  0.89800  0.0500  0.100
  409  6.150  -25.00  0.83100  0.0500  0.100
  410  6.150  -24.90  0.69900  0.0500  0.100
  411  6.150  -24.80  0.51000  0.0500  0.100
  412  6.150  -24.70  0.34700  0.0500  0.100
  413  6.150  -24.60  0.19000  0.0500  0.100
  414  6.150  -24.50  0.10700  0.0500  0.100
  415  6.150  -24.40  0.07500  0.0500  0.100
  416  6.150  -24.30  0.05800  0.0500  0.100
  417  6.150  -24.20  0.05500  0.0500  0.100
  418  6.150  -24.10  0.05500  0.0500  0.100
  419  6.150  -24.00  0.05500  0.0500  0.100
  420  6.150  -23.90  0.05600  0.0500  0.100
  421  6.200  -27.30  0.98700  0.0500  0.100
  422  6.200  -27.20  0.98500  0.0500  0.100
  423  6.200  -27.10  0.98800  0.0500  0.100
  424  6.200  -27.00  0.98900  0.0500  0.100
  425  6.200  -26.90  0.98300  0.0500  0.100
  426  6.200  -26.80  0.98400  0.0500  0.100
  427  6.200  -26.70  0.98200  0.0500  0.100
  428  6.200  -26.60  0.98400  0.0500  0.100
  429  6.200  -26.50  0.98900  0.0500  0.100
  430  6.200  -26.40  0.99000  0.0500  0.100
  431  6.200  -26.30  0.98900  0.0500  0.100
  432  6.200  -26.20  0.98500  0.0500  0.100
  433  6.200  -26.10  0.98700  0.0500  0.100
  434  6.200  -26.00  0.99100  0.0500  0.100
  435  6.200  -25.90  0.98700  0.0500  0.100
  436  6.200  -25.80  0.97900  0.0500  0.100
  437  6.200  -25.70  0.97500  0.0500  0.100
  438  6.200  -25.60  0.97500  0.0500  0.100
  439  6.200  -25.50  0.97000  0.0500  0.100
  440  6.200  -25.40  0.95800  0.0500  0.100
  441  6.200  -25.30  0.93700  0.0500  0.100
  442  6.200  -25.20  0.88200  0.0500  0.100
  443  6.200  -25.10  0.78700  0.0500  0.100
  444  6.200  -25.00  0.67000  0.0500  0.100
  445  6.200  -24.90  0.51100  0.0500  0.100
  446  6.200  -24.80  0.32500  0.0500  0.100
  447  6.200  -24.70  0.19100  0.0500  0.100
  448  6.200  -24.60  0.10900  0.0500  0.100
  449  6.200  -24.50  0.06900  0.0500  0.100
  450  6.200  -24.40  0.05800  0.0500  0.100
  451  6.200  -24.30  0.05500  0.0500  0.100
  452  6.200  -24.20  0.05500  0.0500  0.100
  453  6.200  -24.10  0.05500  0.0500  0.100
  454  6.200  -24.00  0.05500  0.0500  0.100
  455  6.200  -23.90  0.05500  0.0500  0.100
  456  6.250  -27.30  0.97700  0.0500  0.100
  457  6.250  -27.20  0.97500  0.0500  0.100
  458  6.250  -27.10  0.96800  0.0500  0.100
  459  6.250  -27.00  0.96900  0.0500  0.100
  460  6.250  -26.90  0.96700  0.0500  0.100
  461  6.250  -26.80  0.96800  0.0500  0.100
  462  6.250  -26.70  0.96800  0.0500  0.100
  463  6.250  -26.60  0.97100  0.0500  0.100
  464  6.250  -26.50  0.97100  0.0500  0.100
  465  6.250  -26.40  0.97000  0.0500  0.100
  466  6.250  -26.30  0.96900  0.0500  0.100
  467  6.250  -26.20  0.96700  0.0500  0.100
  468  6.250  -26.10  0.96400  0.0500  0.100
  469  6.250  -26.00  0.96000  0.0500  0.100
  470  6.250  -25.90  0.96000  0.0500  0.100
  471  6.250  -25.80  0.95500  0.0500  0.100
  472  6.250  -25.70  0.95000  0.0500  0.100
  473  6.250  -25.60  0.95100  0.0500  0.100
  474  6.250  -25.50  0.94100  0.0500  0.100
  475  6.250  -25.40  0.90800  0.0500  0.100
  476  6.250  -25.30  0.85600  0.0500  0.100
  477  6.250  -25.20  0.76400  0.0500  0.100
  478  6.250  -25.10  0.63000  0.0500  0.100
  479  6.250  -25.00  0.46300  0.0500  0.100
  480  6.250  -24.90  0.28100  0.0500  0.100
  481  6.250  -24.80  0.16900  0.0500  0.100
  482  6.250  -24.70  0.10300  0.0500  0.100
  483  6.250  -24.60  0.06800  0.0500  0.100
  484  6.250  -24.50  0.05600  0.0500  0.100
  485  6.250  -24.40  0.05400  0.0500  0.100
  486  6.250  -24.30  0.05300  0.0500  0.100
  487  6.250  -24.20  0.05400  0.0500  0.100
  488  6.250  -24.10  0.05400  0.0500  0.100
  489  6.250  -24.00  0.05400  0.0500  0.100
  490  6.250  -23.90  0.05500  0.0500  0.100
  491  6.300  -27.30  0.92100  0.0500  0.100
  492  6.300  -27.20  0.92400  0.0500  0.100
  493  6.300  -27.10  0.91400  0.0500  0.100
  494  6.300  -27.00  0.92100  0.0500  0.100
  495  6.300  -26.90  0.92400  0.0500  0.100
  496  6.300  -26.80  0.91300  0.0500  0.100
  497  6.300  -26.70  0.91100  0.0500  0.100
  498  6.300  -26.60  0.91200  0.0500  0.100
  499  6.300  -26.50  0.92200  0.0500  0.100
  500  6.300  -26.40  0.92700  0.0500  0.100
  501  6.300  -26.30  0.92400  0.0500  0.100
  502  6.300  -26.20  0.92500  0.0500  0.100
  503  6.300  -26.10  0.92000  0.0500  0.100
  504  6.300  -26.00  0.90800  0.0500  0.100
  505  6.300  -25.90  0.90100  0.0500  0.100
  506  6.300  -25.80  0.89600  0.0500  0.100
