# BOSS color selection function (Ross et al. 2013, ApJ, 773, 14)
# M1450 computed from imag with Beta's template,
# selection function corrected for mean spectroscopic completeness (fsc=0.962)
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  327  2.375  -25.42  0.85666  0.0500  0.100
  328  2.375  -25.32  0.84916  0.0500  0.100
  329  2.375  -25.22  0.80163  0.0500  0.100
  330  2.375  -25.12  0.73930  0.0500  0.100
  331  2.375  -25.02  0.78422  0.0500  0.100
  332  2.375  -24.92  0.79548  0.0500  0.100
  333  2.375  -24.82  0.76450  0.0500  0.100
  334  2.375  -24.72  0.76335  0.0500  0.100
  335  2.375  -24.62  0.69197  0.0500  0.100
  336  2.375  -24.52  0.69476  0.0500  0.100
  337  2.375  -24.42  0.65378  0.0500  0.100
  338  2.375  -24.32  0.63069  0.0500  0.100
  339  2.375  -24.22  0.55584  0.0500  0.100
  340  2.375  -24.12  0.45935  0.0500  0.100
  341  2.375  -24.02  0.48331  0.0500  0.100
  342  2.375  -23.92  0.51400  0.0500  0.100
  343  2.375  -23.82  0.46070  0.0500  0.100
  344  2.375  -23.72  0.41635  0.0500  0.100
  345  2.375  -23.62  0.40856  0.0500  0.100
  346  2.375  -23.52  0.39827  0.0500  0.100
  347  2.375  -23.42  0.40587  0.0500  0.100
  348  2.375  -23.32  0.36248  0.0500  0.100
  349  2.375  -23.22  0.26849  0.0500  0.100
  350  2.375  -23.12  0.22338  0.0500  0.100
  351  2.375  -23.02  0.22164  0.0500  0.100
  352  2.375  -22.92  0.13959  0.0500  0.100
  353  2.425  -27.27  0.00000  0.0500  0.100
  354  2.425  -27.17  0.00000  0.0500  0.100
  355  2.425  -27.07  0.00000  0.0500  0.100
  356  2.425  -26.97  0.44560  0.0500  0.100
  357  2.425  -26.87  0.84416  0.0500  0.100
  358  2.425  -26.77  0.84175  0.0500  0.100
  359  2.425  -26.67  0.83473  0.0500  0.100
  360  2.425  -26.57  0.80163  0.0500  0.100
  361  2.425  -26.47  0.83675  0.0500  0.100
  362  2.425  -26.37  0.84964  0.0500  0.100
  363  2.425  -26.27  0.83742  0.0500  0.100
  364  2.425  -26.17  0.84377  0.0500  0.100
  365  2.425  -26.07  0.81404  0.0500  0.100
  366  2.425  -25.97  0.84290  0.0500  0.100
  367  2.425  -25.87  0.81327  0.0500  0.100
  368  2.425  -25.77  0.83223  0.0500  0.100
  369  2.425  -25.67  0.86667  0.0500  0.100
  370  2.425  -25.57  0.83925  0.0500  0.100
  371  2.425  -25.47  0.87042  0.0500  0.100
