# Kashikawa et al. (2015, ApJ, 798, 28) selection function for Subaru High-z Quasar Survey (6.5deg2)
# provided by Nobunari Kashikawa
# cosmology is H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  441  5.750  -25.00  0.00819  0.0500  0.050
  442  5.750  -24.95  0.00847  0.0500  0.050
  443  5.750  -24.90  0.00874  0.0500  0.050
  444  5.750  -24.85  0.00901  0.0500  0.050
  445  5.750  -24.80  0.00929  0.0500  0.050
  446  5.750  -24.75  0.00956  0.0500  0.050
  447  5.750  -24.70  0.00984  0.0500  0.050
  448  5.750  -24.65  0.01011  0.0500  0.050
  449  5.750  -24.60  0.01038  0.0500  0.050
  450  5.750  -24.55  0.01066  0.0500  0.050
  451  5.750  -24.50  0.01093  0.0500  0.050
  452  5.750  -24.45  0.01121  0.0500  0.050
  453  5.750  -24.40  0.01148  0.0500  0.050
  454  5.750  -24.35  0.01175  0.0500  0.050
  455  5.750  -24.30  0.01203  0.0500  0.050
  456  5.750  -24.25  0.01230  0.0500  0.050
  457  5.750  -24.20  0.01258  0.0500  0.050
  458  5.750  -24.15  0.01285  0.0500  0.050
  459  5.750  -24.10  0.01330  0.0500  0.050
  460  5.750  -24.05  0.01400  0.0500  0.050
  461  5.750  -24.00  0.01470  0.0500  0.050
  462  5.750  -23.95  0.01540  0.0500  0.050
  463  5.750  -23.90  0.01610  0.0500  0.050
  464  5.750  -23.85  0.01681  0.0500  0.050
  465  5.750  -23.80  0.01751  0.0500  0.050
  466  5.750  -23.75  0.01821  0.0500  0.050
  467  5.750  -23.70  0.01891  0.0500  0.050
  468  5.750  -23.65  0.01961  0.0500  0.050
  469  5.750  -23.60  0.02032  0.0500  0.050
  470  5.750  -23.55  0.02102  0.0500  0.050
  471  5.750  -23.50  0.02172  0.0500  0.050
  472  5.750  -23.45  0.02242  0.0500  0.050
  473  5.750  -23.40  0.02312  0.0500  0.050
  474  5.750  -23.35  0.02383  0.0500  0.050
  475  5.750  -23.30  0.02453  0.0500  0.050
  476  5.750  -23.25  0.02523  0.0500  0.050
  477  5.750  -23.20  0.02593  0.0500  0.050
  478  5.750  -23.15  0.02663  0.0500  0.050
  479  5.750  -23.10  0.02664  0.0500  0.050
  480  5.750  -23.05  0.02562  0.0500  0.050
  481  5.750  -23.00  0.02459  0.0500  0.050
  482  5.750  -22.95  0.02356  0.0500  0.050
  483  5.750  -22.90  0.02253  0.0500  0.050
  484  5.750  -22.85  0.02151  0.0500  0.050
  485  5.750  -22.80  0.02048  0.0500  0.050
  486  5.750  -22.75  0.01945  0.0500  0.050
  487  5.750  -22.70  0.01843  0.0500  0.050
  488  5.750  -22.65  0.01740  0.0500  0.050
  489  5.750  -22.60  0.01637  0.0500  0.050
  490  5.750  -22.55  0.01534  0.0500  0.050
  491  5.750  -22.50  0.01431  0.0500  0.050
  492  5.750  -22.45  0.01329  0.0500  0.050
  493  5.750  -22.40  0.01226  0.0500  0.050
  494  5.750  -22.35  0.01123  0.0500  0.050
  495  5.750  -22.30  0.01021  0.0500  0.050
  496  5.750  -22.25  0.00918  0.0500  0.050
