# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  335  3.560  -25.29  0.00000  0.0200  0.050
  336  3.560  -25.24  0.00000  0.0200  0.050
  337  3.560  -25.19  0.00000  0.0200  0.050
  338  3.560  -25.14  0.00000  0.0200  0.050
  339  3.560  -25.09  0.00000  0.0200  0.050
  340  3.560  -25.04  0.00000  0.0200  0.050
  341  3.560  -24.99  0.00000  0.0200  0.050
  342  3.560  -24.94  0.00000  0.0200  0.050
  343  3.560  -24.89  0.00000  0.0200  0.050
  344  3.560  -24.84  0.00000  0.0200  0.050
  345  3.560  -24.79  0.00000  0.0200  0.050
  346  3.560  -24.74  0.00000  0.0200  0.050
  347  3.560  -24.69  0.00000  0.0200  0.050
  348  3.560  -24.64  0.00000  0.0200  0.050
  349  3.560  -24.59  0.00000  0.0200  0.050
  350  3.560  -24.54  0.00000  0.0200  0.050
  351  3.560  -24.49  0.00000  0.0200  0.050
  352  3.560  -24.44  0.00000  0.0200  0.050
  353  3.560  -24.39  0.00000  0.0200  0.050
  354  3.560  -24.34  0.00000  0.0200  0.050
  355  3.560  -24.29  0.00000  0.0200  0.050
  356  3.560  -24.24  0.00000  0.0200  0.050
  357  3.560  -24.19  0.00000  0.0200  0.050
  358  3.560  -24.14  0.00000  0.0200  0.050
  359  3.560  -24.09  0.00000  0.0200  0.050
  360  3.560  -24.04  0.00000  0.0200  0.050
  361  3.560  -23.99  0.00000  0.0200  0.050
  362  3.560  -23.94  0.00000  0.0200  0.050
  363  3.560  -23.89  0.00000  0.0200  0.050
  364  3.560  -23.84  0.00000  0.0200  0.050
  365  3.560  -23.79  0.00000  0.0200  0.050
  366  3.560  -23.74  0.00000  0.0200  0.050
  367  3.560  -23.69  0.00000  0.0200  0.050
  368  3.560  -23.64  0.00000  0.0200  0.050
  369  3.560  -23.59  0.00000  0.0200  0.050
  370  3.560  -23.54  0.00000  0.0200  0.050
  371  3.560  -23.49  0.00000  0.0200  0.050
  372  3.560  -23.44  0.00000  0.0200  0.050
  373  3.560  -23.39  0.00000  0.0200  0.050
  374  3.560  -23.34  0.00000  0.0200  0.050
  375  3.560  -23.29  0.00000  0.0200  0.050
  376  3.560  -23.24  0.00000  0.0200  0.050
  377  3.560  -23.19  0.00000  0.0200  0.050
  378  3.560  -23.14  0.00000  0.0200  0.050
  379  3.560  -23.09  0.00000  0.0200  0.050
  380  3.560  -23.04  0.00000  0.0200  0.050
  381  3.560  -22.99  0.00000  0.0200  0.050
  382  3.560  -22.94  0.00000  0.0200  0.050
  383  3.560  -22.89  0.00000  0.0200  0.050
  384  3.560  -22.84  0.00000  0.0200  0.050
  385  3.560  -22.79  0.00000  0.0200  0.050
  386  3.560  -22.74  0.00000  0.0200  0.050
  387  3.560  -22.69  0.00000  0.0200  0.050
  388  3.560  -22.64  0.00000  0.0200  0.050
  389  3.560  -22.59  0.00000  0.0200  0.050
