# 2SLAQ sample in NGP region (Croom et al. 2009, MNRAS, 392, 19; Croom et al. 2009, MNRAS, 399, 1755)
# 8153 QSOs, 0.4<z<2.6, gmag_dered<21.85, 127.7deg2, range 2.2<z<2.6 likely superseded by BOSS
# sample includes QSOs previously observed by SDSS and 2QZ, minor double-counting with z<2.2 SDSS sample
# M1450 computed with gmag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# Croom et al.: host galaxy contribution significant and model-dependent at z<0.4 so only z>0.4 QSOs considered
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in catalog paper)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in catalog paper, only quality=1 redshifts considered)
# counter  z     M1450  p       area    sample
     2030  1.104 -22.79 0.74080  127.70 2
     2031  1.104 -23.99 0.85728  127.70 2
     2032  1.104 -22.34 0.73153  127.70 2
     2033  1.105 -21.99 0.56925  127.70 2
     2034  1.105 -23.12 0.76477  127.70 2
     2035  1.105 -24.48 0.91354  127.70 2
     2036  1.105 -22.42 0.73153  127.70 2
     2037  1.105 -22.72 0.74080  127.70 2
     2038  1.106 -24.46 0.91354  127.70 2
     2039  1.106 -22.52 0.73153  127.70 2
     2040  1.106 -21.79 0.51848  127.70 2
     2041  1.107 -21.94 0.56925  127.70 2
     2042  1.107 -21.72 0.51848  127.70 2
     2043  1.107 -22.40 0.73153  127.70 2
     2044  1.107 -23.90 0.85728  127.70 2
     2045  1.108 -23.14 0.76477  127.70 2
     2046  1.108 -21.69 0.51848  127.70 2
     2047  1.109 -21.89 0.56925  127.70 2
     2048  1.109 -22.45 0.73153  127.70 2
     2049  1.112 -24.73 0.92733  127.70 2
     2050  1.112 -24.23 0.90428  127.70 2
     2051  1.112 -22.34 0.73153  127.70 2
     2052  1.112 -22.77 0.74080  127.70 2
     2053  1.112 -23.03 0.67627  127.70 2
     2054  1.112 -22.26 0.66262  127.70 2
     2055  1.112 -23.84 0.85728  127.70 2
     2056  1.113 -23.23 0.76477  127.70 2
     2057  1.113 -24.68 0.92733  127.70 2
     2058  1.113 -24.25 0.90428  127.70 2
     2059  1.114 -23.23 0.76477  127.70 2
     2060  1.114 -22.74 0.74080  127.70 2
     2061  1.114 -22.90 0.67627  127.70 2
     2062  1.115 -22.34 0.73153  127.70 2
     2063  1.115 -21.77 0.51848  127.70 2
     2064  1.115 -23.10 0.76477  127.70 2
     2065  1.115 -22.60 0.74080  127.70 2
     2066  1.116 -21.91 0.56925  127.70 2
     2067  1.116 -22.51 0.73153  127.70 2
     2068  1.116 -23.83 0.80385  127.70 2
     2069  1.116 -22.30 0.66262  127.70 2
     2070  1.116 -21.82 0.51848  127.70 2
     2071  1.117 -22.49 0.73153  127.70 2
     2072  1.117 -22.33 0.66262  127.70 2
     2073  1.117 -22.00 0.56925  127.70 2
     2074  1.117 -21.56 0.45898  127.70 2
     2075  1.118 -22.70 0.74080  127.70 2
     2076  1.118 -22.26 0.66262  127.70 2
     2077  1.118 -23.44 0.78100  127.70 2
     2078  1.118 -22.02 0.56925  127.70 2
     2079  1.118 -23.77 0.80385  127.70 2
     2080  1.119 -22.96 0.67627  127.70 2
     2081  1.119 -21.73 0.51848  127.70 2
     2082  1.120 -22.25 0.66262  127.70 2
     2083  1.120 -22.54 0.73153  127.70 2
     2084  1.120 -22.99 0.67627  127.70 2
     2085  1.120 -21.86 0.56925  127.70 2
     2086  1.121 -22.12 0.66262  127.70 2
     2087  1.121 -22.36 0.73153  127.70 2
     2088  1.121 -22.60 0.73153  127.70 2
     2089  1.121 -23.45 0.78100  127.70 2
     2090  1.122 -23.40 0.78100  127.70 2
     2091  1.122 -24.33 0.90428  127.70 2
     2092  1.122 -22.79 0.74080  127.70 2
     2093  1.122 -22.52 0.73153  127.70 2
     2094  1.122 -21.60 0.45898  127.70 2
     2095  1.123 -23.91 0.85728  127.70 2
     2096  1.123 -23.41 0.78100  127.70 2
     2097  1.123 -23.14 0.76477  127.70 2
     2098  1.123 -22.05 0.56925  127.70 2
     2099  1.123 -22.06 0.56925  127.70 2
     2100  1.123 -22.16 0.66262  127.70 2
     2101  1.124 -22.19 0.66262  127.70 2
     2102  1.124 -21.66 0.51848  127.70 2
     2103  1.124 -21.79 0.51848  127.70 2
     2104  1.125 -24.82 0.92733  127.70 2
     2105  1.125 -23.28 0.76477  127.70 2
     2106  1.125 -21.97 0.56925  127.70 2
     2107  1.125 -23.01 0.67627  127.70 2
     2108  1.125 -22.53 0.73153  127.70 2
     2109  1.125 -23.15 0.76477  127.70 2
     2110  1.125 -24.37 0.91170  127.70 2
     2111  1.126 -22.28 0.67300  127.70 2
     2112  1.126 -21.72 0.53217  127.70 2
     2113  1.126 -23.84 0.80303  127.70 2
     2114  1.126 -21.58 0.46018  127.70 2
     2115  1.126 -22.69 0.74307  127.70 2
     2116  1.127 -22.17 0.67300  127.70 2
     2117  1.127 -23.93 0.85556  127.70 2
     2118  1.127 -23.06 0.68249  127.70 2
     2119  1.128 -23.13 0.76477  127.70 2
     2120  1.128 -24.49 0.91170  127.70 2
     2121  1.128 -21.48 0.46018  127.70 2
     2122  1.128 -21.77 0.53217  127.70 2
     2123  1.129 -22.56 0.74133  127.70 2
     2124  1.129 -22.95 0.68249  127.70 2
     2125  1.129 -21.61 0.46018  127.70 2
     2126  1.129 -21.66 0.53217  127.70 2
     2127  1.129 -24.94 0.92142  127.70 2
     2128  1.129 -22.14 0.67300  127.70 2
     2129  1.130 -22.92 0.68249  127.70 2
     2130  1.130 -23.44 0.77707  127.70 2
     2131  1.130 -22.90 0.68249  127.70 2
     2132  1.130 -22.48 0.74133  127.70 2
     2133  1.130 -23.74 0.80303  127.70 2
     2134  1.130 -21.77 0.53217  127.70 2
     2135  1.131 -23.05 0.68249  127.70 2
     2136  1.131 -22.94 0.68249  127.70 2
     2137  1.131 -22.64 0.74307  127.70 2
     2138  1.131 -21.97 0.57468  127.70 2
     2139  1.131 -24.03 0.85556  127.70 2
     2140  1.131 -23.17 0.76477  127.70 2
     2141  1.132 -22.37 0.67300  127.70 2
     2142  1.132 -22.98 0.68249  127.70 2
     2143  1.132 -24.97 0.92142  127.70 2
     2144  1.132 -22.60 0.74133  127.70 2
     2145  1.132 -23.42 0.77707  127.70 2
     2146  1.132 -22.69 0.74307  127.70 2
     2147  1.133 -22.38 0.67300  127.70 2
     2148  1.133 -22.48 0.74133  127.70 2
     2149  1.134 -21.90 0.57468  127.70 2
     2150  1.134 -22.23 0.67300  127.70 2
     2151  1.134 -23.23 0.76477  127.70 2
     2152  1.135 -24.18 0.90885  127.70 2
     2153  1.135 -23.07 0.68249  127.70 2
     2154  1.135 -24.84 0.93013  127.70 2
     2155  1.135 -23.01 0.68249  127.70 2
     2156  1.135 -22.90 0.68249  127.70 2
     2157  1.135 -22.34 0.67300  127.70 2
     2158  1.135 -24.21 0.90885  127.70 2
     2159  1.136 -21.80 0.53217  127.70 2
     2160  1.136 -23.15 0.76477  127.70 2
     2161  1.137 -23.33 0.76477  127.70 2
     2162  1.137 -25.06 0.92142  127.70 2
     2163  1.137 -23.90 0.85556  127.70 2
     2164  1.137 -23.05 0.68249  127.70 2
     2165  1.138 -22.76 0.74307  127.70 2
     2166  1.138 -22.55 0.74133  127.70 2
     2167  1.138 -21.71 0.53217  127.70 2
     2168  1.138 -23.62 0.77707  127.70 2
     2169  1.138 -22.25 0.67300  127.70 2
     2170  1.138 -21.82 0.53217  127.70 2
     2171  1.139 -23.62 0.77707  127.70 2
     2172  1.139 -23.16 0.76477  127.70 2
     2173  1.140 -22.72 0.74307  127.70 2
     2174  1.140 -24.07 0.85556  127.70 2
     2175  1.140 -21.82 0.53217  127.70 2
     2176  1.140 -23.25 0.76477  127.70 2
     2177  1.140 -24.08 0.85556  127.70 2
     2178  1.140 -23.05 0.68249  127.70 2
     2179  1.141 -23.85 0.80303  127.70 2
     2180  1.141 -21.87 0.53217  127.70 2
     2181  1.141 -22.34 0.67300  127.70 2
     2182  1.141 -23.19 0.76477  127.70 2
     2183  1.142 -24.27 0.90885  127.70 2
     2184  1.142 -23.67 0.80303  127.70 2
     2185  1.143 -21.85 0.53217  127.70 2
     2186  1.143 -22.29 0.67300  127.70 2
     2187  1.143 -21.73 0.53217  127.70 2
     2188  1.144 -22.80 0.74307  127.70 2
     2189  1.144 -22.54 0.74133  127.70 2
     2190  1.144 -23.82 0.80303  127.70 2
     2191  1.145 -23.02 0.68249  127.70 2
     2192  1.145 -21.68 0.53217  127.70 2
     2193  1.145 -24.57 0.91170  127.70 2
     2194  1.145 -24.08 0.85556  127.70 2
     2195  1.145 -22.24 0.67300  127.70 2
     2196  1.146 -22.07 0.57468  127.70 2
     2197  1.146 -22.52 0.74133  127.70 2
     2198  1.146 -24.15 0.85556  127.70 2
     2199  1.146 -23.52 0.77707  127.70 2
     2200  1.146 -22.96 0.68249  127.70 2
     2201  1.147 -22.62 0.74133  127.70 2
     2202  1.147 -22.03 0.57468  127.70 2
     2203  1.147 -24.00 0.85556  127.70 2
     2204  1.147 -22.11 0.57468  127.70 2
     2205  1.147 -22.23 0.67300  127.70 2
     2206  1.148 -23.10 0.68249  127.70 2
     2207  1.148 -22.30 0.67300  127.70 2
     2208  1.149 -22.98 0.68249  127.70 2
     2209  1.149 -22.26 0.67300  127.70 2
     2210  1.149 -21.51 0.46018  127.70 2
     2211  1.149 -23.01 0.68249  127.70 2
     2212  1.149 -22.27 0.67300  127.70 2
     2213  1.149 -24.59 0.91170  127.70 2
     2214  1.149 -21.49 0.46018  127.70 2
     2215  1.149 -24.21 0.90885  127.70 2
     2216  1.150 -23.03 0.68249  127.70 2
     2217  1.150 -23.27 0.76477  127.70 2
     2218  1.150 -22.33 0.67300  127.70 2
     2219  1.151 -22.26 0.67300  127.70 2
     2220  1.151 -25.21 0.93914  127.70 2
     2221  1.151 -22.98 0.68249  127.70 2
     2222  1.151 -23.44 0.77707  127.70 2
     2223  1.151 -23.37 0.76477  127.70 2
     2224  1.151 -22.50 0.74133  127.70 2
     2225  1.151 -21.48 0.46018  127.70 2
     2226  1.151 -23.12 0.68249  127.70 2
     2227  1.151 -23.51 0.77707  127.70 2
     2228  1.152 -24.81 0.93013  127.70 2
     2229  1.152 -22.18 0.67300  127.70 2
     2230  1.152 -22.55 0.74133  127.70 2
     2231  1.152 -23.32 0.76477  127.70 2
     2232  1.152 -21.66 0.46018  127.70 2
     2233  1.153 -22.53 0.74133  127.70 2
     2234  1.153 -22.26 0.67300  127.70 2
     2235  1.153 -21.53 0.46018  127.70 2
     2236  1.154 -22.62 0.74133  127.70 2
     2237  1.154 -22.27 0.67300  127.70 2
     2238  1.154 -22.73 0.74307  127.70 2
     2239  1.154 -21.93 0.57468  127.70 2
     2240  1.154 -21.55 0.46018  127.70 2
     2241  1.154 -23.53 0.77707  127.70 2
     2242  1.154 -21.95 0.57468  127.70 2
     2243  1.155 -22.06 0.57468  127.70 2
     2244  1.155 -21.68 0.53217  127.70 2
     2245  1.155 -22.30 0.67300  127.70 2
     2246  1.155 -23.46 0.77707  127.70 2
     2247  1.155 -22.55 0.74133  127.70 2
     2248  1.155 -22.32 0.67300  127.70 2
     2249  1.156 -22.40 0.67300  127.70 2
     2250  1.156 -22.34 0.67300  127.70 2
     2251  1.156 -23.29 0.76477  127.70 2
     2252  1.156 -24.42 0.90885  127.70 2
     2253  1.156 -23.89 0.80303  127.70 2
     2254  1.157 -22.68 0.74133  127.70 2
     2255  1.157 -22.33 0.67300  127.70 2
     2256  1.157 -22.66 0.74133  127.70 2
     2257  1.157 -21.63 0.46018  127.70 2
     2258  1.157 -24.34 0.90885  127.70 2
     2259  1.158 -24.76 0.93013  127.70 2
     2260  1.158 -23.23 0.76477  127.70 2
     2261  1.158 -24.18 0.85556  127.70 2
     2262  1.158 -22.60 0.74133  127.70 2
     2263  1.158 -21.56 0.46018  127.70 2
     2264  1.158 -25.25 0.93914  127.70 2
     2265  1.158 -22.74 0.74307  127.70 2
     2266  1.158 -23.57 0.77707  127.70 2
     2267  1.159 -23.18 0.68249  127.70 2
     2268  1.159 -24.01 0.85556  127.70 2
     2269  1.159 -22.74 0.74307  127.70 2
     2270  1.160 -23.85 0.80303  127.70 2
     2271  1.160 -23.62 0.77707  127.70 2
     2272  1.160 -23.18 0.68249  127.70 2
     2273  1.160 -21.84 0.53217  127.70 2
     2274  1.160 -21.86 0.53217  127.70 2
     2275  1.160 -22.96 0.68249  127.70 2
     2276  1.160 -22.30 0.67300  127.70 2
     2277  1.160 -22.16 0.57468  127.70 2
     2278  1.160 -23.12 0.68249  127.70 2
     2279  1.160 -22.34 0.67300  127.70 2
     2280  1.160 -22.07 0.57468  127.70 2
     2281  1.160 -21.84 0.53217  127.70 2
     2282  1.161 -22.75 0.74307  127.70 2
     2283  1.161 -23.12 0.68249  127.70 2
     2284  1.161 -21.60 0.46018  127.70 2
     2285  1.162 -23.31 0.76477  127.70 2
     2286  1.162 -22.62 0.74133  127.70 2
     2287  1.162 -22.01 0.57468  127.70 2
     2288  1.162 -22.86 0.74307  127.70 2
     2289  1.163 -22.75 0.74307  127.70 2
     2290  1.163 -24.38 0.90885  127.70 2
     2291  1.163 -22.41 0.67300  127.70 2
     2292  1.163 -22.19 0.57468  127.70 2
     2293  1.163 -21.57 0.46018  127.70 2
     2294  1.163 -22.65 0.74133  127.70 2
     2295  1.164 -23.75 0.80303  127.70 2
     2296  1.164 -22.21 0.67300  127.70 2
     2297  1.164 -22.21 0.67300  127.70 2
     2298  1.164 -22.67 0.74133  127.70 2
     2299  1.164 -21.55 0.46018  127.70 2
     2300  1.165 -22.85 0.74307  127.70 2
     2301  1.165 -23.72 0.80303  127.70 2
     2302  1.165 -25.32 0.93914  127.70 2
     2303  1.165 -22.10 0.57468  127.70 2
     2304  1.165 -23.16 0.68249  127.70 2
     2305  1.166 -21.93 0.53217  127.70 2
     2306  1.166 -21.95 0.57468  127.70 2
     2307  1.166 -22.63 0.74133  127.70 2
     2308  1.166 -22.06 0.57468  127.70 2
     2309  1.166 -21.78 0.53217  127.70 2
     2310  1.167 -22.09 0.57468  127.70 2
     2311  1.167 -23.72 0.80303  127.70 2
     2312  1.168 -22.92 0.74307  127.70 2
     2313  1.168 -24.87 0.93013  127.70 2
     2314  1.168 -23.43 0.76477  127.70 2
     2315  1.168 -22.00 0.57468  127.70 2
     2316  1.168 -23.51 0.77707  127.70 2
     2317  1.168 -24.97 0.92142  127.70 2
     2318  1.169 -22.76 0.74307  127.70 2
     2319  1.169 -21.95 0.53217  127.70 2
     2320  1.169 -23.33 0.76477  127.70 2
     2321  1.170 -23.12 0.68249  127.70 2
     2322  1.170 -22.18 0.57468  127.70 2
     2323  1.170 -23.36 0.76477  127.70 2
     2324  1.170 -23.24 0.76477  127.70 2
     2325  1.171 -22.68 0.74133  127.70 2
     2326  1.171 -24.35 0.90885  127.70 2
     2327  1.171 -22.15 0.57468  127.70 2
     2328  1.171 -21.59 0.46018  127.70 2
     2329  1.171 -22.79 0.74307  127.70 2
     2330  1.171 -23.21 0.76477  127.70 2
     2331  1.172 -23.09 0.68249  127.70 2
     2332  1.172 -21.76 0.53217  127.70 2
     2333  1.172 -24.02 0.85556  127.70 2
     2334  1.172 -24.70 0.91170  127.70 2
     2335  1.172 -22.30 0.67300  127.70 2
     2336  1.172 -21.63 0.46018  127.70 2
     2337  1.173 -22.48 0.74133  127.70 2
     2338  1.173 -21.67 0.46018  127.70 2
     2339  1.173 -23.39 0.76477  127.70 2
     2340  1.173 -24.38 0.90885  127.70 2
     2341  1.173 -22.54 0.74133  127.70 2
     2342  1.174 -23.52 0.77707  127.70 2
     2343  1.174 -21.64 0.46018  127.70 2
     2344  1.174 -22.32 0.67300  127.70 2
     2345  1.174 -23.18 0.68249  127.70 2
     2346  1.175 -23.54 0.77707  127.70 2
     2347  1.175 -22.96 0.74307  127.70 2
     2348  1.175 -25.15 0.92515  127.70 2
     2349  1.176 -23.84 0.80466  127.70 2
     2350  1.176 -21.98 0.56382  127.70 2
     2351  1.176 -21.64 0.46078  127.70 2
     2352  1.176 -25.11 0.92515  127.70 2
     2353  1.176 -23.85 0.80466  127.70 2
     2354  1.176 -22.97 0.74231  127.70 2
     2355  1.177 -21.93 0.52565  127.70 2
     2356  1.177 -24.13 0.85297  127.70 2
     2357  1.177 -22.22 0.67369  127.70 2
     2358  1.178 -22.21 0.56382  127.70 2
     2359  1.178 -22.49 0.73756  127.70 2
     2360  1.178 -22.73 0.74231  127.70 2
     2361  1.179 -22.69 0.73756  127.70 2
     2362  1.179 -22.42 0.67369  127.70 2
     2363  1.179 -21.92 0.52565  127.70 2
     2364  1.179 -22.70 0.73756  127.70 2
     2365  1.180 -23.58 0.77942  127.70 2
     2366  1.180 -21.92 0.52565  127.70 2
     2367  1.180 -22.85 0.74231  127.70 2
     2368  1.180 -22.77 0.74231  127.70 2
     2369  1.181 -22.64 0.73756  127.70 2
     2370  1.181 -21.84 0.52565  127.70 2
     2371  1.181 -22.72 0.73756  127.70 2
     2372  1.181 -21.81 0.52565  127.70 2
     2373  1.181 -22.54 0.73756  127.70 2
     2374  1.181 -22.53 0.73756  127.70 2
     2375  1.181 -22.64 0.73756  127.70 2
     2376  1.181 -21.84 0.52565  127.70 2
     2377  1.182 -22.48 0.67369  127.70 2
     2378  1.182 -21.75 0.52565  127.70 2
     2379  1.182 -22.25 0.67369  127.70 2
     2380  1.182 -22.82 0.74231  127.70 2
     2381  1.182 -24.69 0.91354  127.70 2
     2382  1.182 -21.95 0.52565  127.70 2
     2383  1.183 -24.09 0.85297  127.70 2
     2384  1.183 -22.61 0.73756  127.70 2
     2385  1.183 -21.75 0.52565  127.70 2
     2386  1.183 -22.76 0.74231  127.70 2
     2387  1.183 -23.39 0.76786  127.70 2
     2388  1.183 -21.91 0.52565  127.70 2
     2389  1.184 -22.89 0.74231  127.70 2
     2390  1.184 -21.70 0.46078  127.70 2
     2391  1.184 -22.07 0.56382  127.70 2
     2392  1.184 -23.26 0.76786  127.70 2
     2393  1.184 -23.94 0.80466  127.70 2
     2394  1.185 -22.60 0.73756  127.70 2
     2395  1.185 -22.48 0.67369  127.70 2
     2396  1.185 -22.48 0.67369  127.70 2
     2397  1.185 -23.49 0.77942  127.70 2
     2398  1.185 -25.10 0.92515  127.70 2
     2399  1.185 -22.62 0.73756  127.70 2
     2400  1.186 -21.74 0.52565  127.70 2
     2401  1.186 -22.27 0.67369  127.70 2
     2402  1.186 -22.04 0.56382  127.70 2
     2403  1.186 -23.15 0.68318  127.70 2
     2404  1.186 -22.31 0.67369  127.70 2
     2405  1.186 -22.18 0.56382  127.70 2
     2406  1.187 -22.94 0.74231  127.70 2
     2407  1.188 -22.26 0.67369  127.70 2
     2408  1.188 -21.66 0.46078  127.70 2
     2409  1.188 -22.85 0.74231  127.70 2
     2410  1.188 -22.12 0.56382  127.70 2
     2411  1.188 -24.14 0.85297  127.70 2
     2412  1.189 -22.37 0.67369  127.70 2
     2413  1.189 -22.03 0.56382  127.70 2
     2414  1.189 -22.85 0.74231  127.70 2
     2415  1.189 -23.22 0.68318  127.70 2
     2416  1.189 -22.01 0.56382  127.70 2
     2417  1.190 -24.51 0.91354  127.70 2
     2418  1.190 -23.68 0.77942  127.70 2
     2419  1.190 -21.59 0.46078  127.70 2
     2420  1.190 -22.04 0.56382  127.70 2
     2421  1.190 -21.91 0.52565  127.70 2
     2422  1.190 -22.32 0.67369  127.70 2
     2423  1.191 -22.18 0.56382  127.70 2
     2424  1.191 -23.56 0.77942  127.70 2
     2425  1.191 -22.63 0.73756  127.70 2
     2426  1.191 -22.83 0.74231  127.70 2
     2427  1.191 -23.14 0.68318  127.70 2
     2428  1.191 -22.85 0.74231  127.70 2
     2429  1.192 -23.15 0.68318  127.70 2
     2430  1.193 -23.62 0.77942  127.70 2
     2431  1.193 -24.87 0.92733  127.70 2
     2432  1.193 -23.97 0.80466  127.70 2
     2433  1.193 -22.62 0.73756  127.70 2
     2434  1.193 -22.03 0.56382  127.70 2
     2435  1.193 -24.77 0.92733  127.70 2
     2436  1.193 -23.64 0.77942  127.70 2
     2437  1.193 -22.20 0.56382  127.70 2
     2438  1.193 -22.97 0.74231  127.70 2
     2439  1.194 -21.84 0.52565  127.70 2
     2440  1.194 -23.68 0.77942  127.70 2
     2441  1.194 -23.22 0.68318  127.70 2
     2442  1.194 -23.31 0.76786  127.70 2
     2443  1.194 -24.63 0.91354  127.70 2
     2444  1.194 -22.21 0.56382  127.70 2
     2445  1.195 -23.22 0.68318  127.70 2
     2446  1.195 -23.21 0.68318  127.70 2
     2447  1.195 -22.36 0.67369  127.70 2
     2448  1.195 -22.21 0.56382  127.70 2
     2449  1.195 -21.95 0.52565  127.70 2
     2450  1.195 -22.25 0.56382  127.70 2
     2451  1.196 -22.41 0.67369  127.70 2
     2452  1.196 -23.71 0.77942  127.70 2
     2453  1.196 -22.57 0.73756  127.70 2
     2454  1.196 -23.12 0.68318  127.70 2
     2455  1.196 -23.67 0.77942  127.70 2
     2456  1.196 -22.92 0.74231  127.70 2
     2457  1.196 -22.99 0.74231  127.70 2
     2458  1.196 -22.05 0.56382  127.70 2
     2459  1.197 -24.31 0.90611  127.70 2
     2460  1.197 -22.31 0.67369  127.70 2
     2461  1.197 -22.88 0.74231  127.70 2
     2462  1.197 -22.81 0.74231  127.70 2
     2463  1.197 -23.22 0.68318  127.70 2
     2464  1.198 -22.00 0.52565  127.70 2
     2465  1.198 -22.78 0.74231  127.70 2
     2466  1.198 -23.24 0.68318  127.70 2
     2467  1.198 -24.84 0.92733  127.70 2
     2468  1.198 -21.95 0.52565  127.70 2
     2469  1.198 -23.20 0.68318  127.70 2
     2470  1.198 -22.12 0.56382  127.70 2
     2471  1.199 -23.27 0.76786  127.70 2
     2472  1.199 -23.32 0.76786  127.70 2
     2473  1.200 -21.99 0.52565  127.70 2
     2474  1.200 -22.04 0.56382  127.70 2
     2475  1.201 -22.99 0.74231  127.70 2
     2476  1.201 -22.51 0.67369  127.70 2
     2477  1.202 -22.21 0.56382  127.70 2
     2478  1.202 -22.58 0.73756  127.70 2
     2479  1.202 -24.06 0.85297  127.70 2
     2480  1.202 -21.81 0.52565  127.70 2
     2481  1.203 -21.86 0.52565  127.70 2
     2482  1.203 -24.63 0.91354  127.70 2
     2483  1.204 -24.08 0.85297  127.70 2
     2484  1.204 -21.87 0.52565  127.70 2
     2485  1.204 -23.31 0.76786  127.70 2
     2486  1.204 -22.08 0.56382  127.70 2
     2487  1.205 -23.15 0.68318  127.70 2
     2488  1.205 -22.19 0.56382  127.70 2
     2489  1.205 -22.10 0.56382  127.70 2
     2490  1.205 -22.79 0.74231  127.70 2
     2491  1.205 -22.14 0.56382  127.70 2
     2492  1.205 -22.83 0.74231  127.70 2
     2493  1.205 -23.67 0.77942  127.70 2
     2494  1.205 -22.68 0.73756  127.70 2
     2495  1.206 -22.44 0.67369  127.70 2
     2496  1.206 -24.26 0.85297  127.70 2
     2497  1.206 -22.48 0.67369  127.70 2
     2498  1.206 -24.79 0.92733  127.70 2
     2499  1.207 -22.31 0.67369  127.70 2
     2500  1.207 -23.16 0.68318  127.70 2
     2501  1.207 -22.92 0.74231  127.70 2
     2502  1.207 -23.55 0.77942  127.70 2
     2503  1.207 -22.11 0.56382  127.70 2
     2504  1.207 -24.22 0.85297  127.70 2
     2505  1.208 -23.47 0.76786  127.70 2
     2506  1.208 -22.26 0.56382  127.70 2
     2507  1.208 -23.08 0.68318  127.70 2
     2508  1.208 -22.07 0.56382  127.70 2
     2509  1.208 -23.20 0.68318  127.70 2
     2510  1.208 -22.79 0.74231  127.70 2
     2511  1.208 -21.93 0.52565  127.70 2
     2512  1.208 -21.93 0.52565  127.70 2
     2513  1.209 -24.00 0.80466  127.70 2
     2514  1.209 -23.47 0.76786  127.70 2
     2515  1.209 -21.83 0.52565  127.70 2
     2516  1.209 -22.56 0.73756  127.70 2
     2517  1.209 -22.50 0.67369  127.70 2
     2518  1.210 -22.84 0.74231  127.70 2
     2519  1.210 -22.18 0.56382  127.70 2
     2520  1.210 -21.75 0.46078  127.70 2
     2521  1.210 -23.24 0.68318  127.70 2
     2522  1.210 -22.31 0.67369  127.70 2
     2523  1.211 -22.38 0.67369  127.70 2
     2524  1.212 -21.78 0.46078  127.70 2
     2525  1.212 -24.77 0.91354  127.70 2
     2526  1.212 -23.10 0.68318  127.70 2
     2527  1.212 -22.41 0.67369  127.70 2
     2528  1.212 -22.41 0.67369  127.70 2
     2529  1.212 -22.30 0.67369  127.70 2
     2530  1.212 -24.64 0.91354  127.70 2
     2531  1.213 -22.32 0.67369  127.70 2
     2532  1.213 -22.84 0.74231  127.70 2
     2533  1.213 -24.14 0.85297  127.70 2
     2534  1.213 -22.54 0.67369  127.70 2
     2535  1.213 -23.68 0.77942  127.70 2
     2536  1.213 -22.63 0.73756  127.70 2
     2537  1.214 -24.71 0.91354  127.70 2
     2538  1.214 -23.87 0.80466  127.70 2
     2539  1.214 -23.06 0.68318  127.70 2
     2540  1.214 -24.65 0.91354  127.70 2
     2541  1.214 -24.26 0.85297  127.70 2
     2542  1.214 -22.04 0.52565  127.70 2
     2543  1.214 -21.82 0.52565  127.70 2
     2544  1.214 -22.53 0.67369  127.70 2
     2545  1.214 -23.53 0.76786  127.70 2
     2546  1.215 -22.75 0.73756  127.70 2
     2547  1.215 -22.47 0.67369  127.70 2
     2548  1.215 -22.30 0.67369  127.70 2
     2549  1.215 -23.18 0.68318  127.70 2
     2550  1.215 -22.62 0.73756  127.70 2
     2551  1.215 -22.98 0.74231  127.70 2
     2552  1.216 -22.21 0.56382  127.70 2
     2553  1.216 -22.08 0.56382  127.70 2
     2554  1.216 -22.12 0.56382  127.70 2
     2555  1.216 -21.71 0.46078  127.70 2
     2556  1.216 -22.68 0.73756  127.70 2
     2557  1.217 -24.63 0.91354  127.70 2
     2558  1.217 -23.65 0.77942  127.70 2
     2559  1.217 -23.03 0.74231  127.70 2
     2560  1.217 -22.83 0.74231  127.70 2
     2561  1.217 -24.16 0.85297  127.70 2
     2562  1.217 -22.05 0.52565  127.70 2
     2563  1.218 -21.61 0.46078  127.70 2
     2564  1.218 -24.57 0.91354  127.70 2
     2565  1.218 -21.72 0.46078  127.70 2
     2566  1.218 -24.52 0.90611  127.70 2
     2567  1.218 -22.62 0.73756  127.70 2
     2568  1.218 -22.83 0.74231  127.70 2
     2569  1.219 -22.04 0.52565  127.70 2
     2570  1.219 -23.21 0.68318  127.70 2
     2571  1.219 -22.83 0.74231  127.70 2
     2572  1.219 -21.94 0.52565  127.70 2
     2573  1.219 -22.26 0.56382  127.70 2
     2574  1.219 -23.71 0.77942  127.70 2
     2575  1.220 -22.62 0.73756  127.70 2
     2576  1.220 -24.40 0.90611  127.70 2
     2577  1.220 -24.12 0.85297  127.70 2
     2578  1.220 -24.14 0.85297  127.70 2
     2579  1.220 -23.12 0.68318  127.70 2
     2580  1.220 -21.69 0.46078  127.70 2
     2581  1.220 -22.33 0.67369  127.70 2
     2582  1.220 -22.14 0.56382  127.70 2
     2583  1.221 -24.48 0.90611  127.70 2
     2584  1.221 -22.99 0.74231  127.70 2
     2585  1.221 -22.56 0.67369  127.70 2
     2586  1.222 -22.91 0.74231  127.70 2
     2587  1.222 -23.76 0.77942  127.70 2
     2588  1.222 -22.63 0.73756  127.70 2
     2589  1.222 -23.40 0.76786  127.70 2
     2590  1.222 -22.64 0.73756  127.70 2
     2591  1.223 -23.05 0.74231  127.70 2
     2592  1.223 -23.14 0.68318  127.70 2
     2593  1.223 -22.44 0.67369  127.70 2
     2594  1.223 -22.20 0.56382  127.70 2
     2595  1.223 -22.83 0.74231  127.70 2
     2596  1.223 -23.29 0.68318  127.70 2
