# counter  z     Mi(z=2) p      area     sample
      421  2.215 -25.11 0.26719 2236.00  1
      422  2.215 -24.75 0.16342 2236.00  1
      423  2.215 -27.04 0.52260 2236.00  1
      424  2.215 -25.70 0.40330 2236.00  1
      425  2.215 -27.35 0.42178 2236.00  1
      426  2.215 -25.62 0.29796 2236.00  1
      427  2.215 -23.88 0.00000 2236.00  1
      428  2.215 -28.22 0.17100 2236.00  1
      429  2.215 -25.50 0.27620 2236.00  1
      430  2.215 -24.65 0.14669 2236.00  1
      431  2.215 -24.21 0.06071 2236.00  1
      432  2.215 -26.78 0.38457 2236.00  1
      433  2.215 -26.24 0.52908 2236.00  1
      434  2.215 -24.89 0.24070 2236.00  1
      435  2.215 -25.01 0.22364 2236.00  1
      436  2.215 -25.49 0.27620 2236.00  1
      437  2.215 -25.57 0.31757 2236.00  1
      438  2.215 -25.66 0.36491 2236.00  1
      439  2.215 -26.32 0.51966 2236.00  1
      440  2.215 -25.97 0.37599 2236.00  1
      441  2.215 -24.54 0.13680 2236.00  1
      442  2.215 -26.46 0.42823 2236.00  1
      443  2.215 -24.99 0.22474 2236.00  1
      444  2.215 -25.91 0.35000 2236.00  1
      445  2.215 -25.86 0.30334 2236.00  1
      446  2.215 -25.57 0.33034 2236.00  1
      447  2.215 -24.92 0.21454 2236.00  1
      448  2.215 -24.59 0.12022 2236.00  1
      449  2.215 -25.07 0.27720 2236.00  1
      450  2.215 -24.89 0.23769 2236.00  1
      451  2.215 -25.87 0.30334 2236.00  1
      452  2.215 -26.39 0.42029 2236.00  1
      453  2.215 -24.82 0.16385 2236.00  1
      454  2.215 -24.13 0.06250 2236.00  1
      455  2.215 -25.78 0.40690 2236.00  1
      456  2.215 -24.50 0.08687 2236.00  1
      457  2.215 -25.64 0.40330 2236.00  1
      458  2.215 -24.34 0.10548 2236.00  1
      459  2.216 -27.76 0.26110 2236.00  1
      460  2.216 -24.89 0.24070 2236.00  1
      461  2.216 -27.25 0.37332 2236.00  1
      462  2.216 -25.59 0.33520 2236.00  1
      463  2.216 -25.38 0.25309 2236.00  1
      464  2.216 -24.37 0.11640 2236.00  1
      465  2.216 -25.35 0.23373 2236.00  1
      466  2.216 -25.49 0.23529 2236.00  1
      467  2.216 -26.42 0.42335 2236.00  1
      468  2.216 -25.66 0.39455 2236.00  1
      469  2.216 -24.30 0.09769 2236.00  1
      470  2.216 -25.73 0.40055 2236.00  1
      471  2.216 -24.47 0.08780 2236.00  1
      472  2.216 -25.65 0.40330 2236.00  1
      473  2.216 -25.24 0.26420 2236.00  1
      474  2.216 -26.26 0.53213 2236.00  1
      475  2.216 -25.72 0.40330 2236.00  1
      476  2.216 -25.48 0.27620 2236.00  1
      477  2.216 -25.67 0.36664 2236.00  1
      478  2.216 -24.16 0.06250 2236.00  1
      479  2.216 -24.43 0.08636 2236.00  1
      480  2.216 -25.66 0.35849 2236.00  1
      481  2.216 -25.73 0.40690 2236.00  1
      482  2.216 -26.28 0.54576 2236.00  1
      483  2.216 -24.33 0.11640 2236.00  1
      484  2.216 -25.77 0.38896 2236.00  1
      485  2.216 -24.90 0.21336 2236.00  1
      486  2.216 -25.16 0.29070 2236.00  1
      487  2.216 -24.62 0.12081 2236.00  1
      488  2.216 -24.54 0.13441 2236.00  1
      489  2.216 -24.19 0.05804 2236.00  1
      490  2.216 -25.00 0.20320 2236.00  1
      491  2.216 -27.52 0.37010 2236.00  1
      492  2.216 -26.66 0.48300 2236.00  1
      493  2.216 -27.22 0.45024 2236.00  1
      494  2.216 -25.11 0.26927 2236.00  1
      495  2.216 -25.94 0.42610 2236.00  1
      496  2.216 -25.15 0.26942 2236.00  1
      497  2.216 -25.52 0.25894 2236.00  1
      498  2.216 -26.27 0.55430 2236.00  1
      499  2.216 -25.41 0.25710 2236.00  1
      500  2.216 -25.31 0.26420 2236.00  1
      501  2.216 -26.18 0.43750 2236.00  1
      502  2.217 -25.74 0.38428 2236.00  1
      503  2.217 -26.48 0.41236 2236.00  1
      504  2.217 -25.34 0.22414 2236.00  1
      505  2.217 -25.49 0.26783 2236.00  1
      506  2.217 -25.26 0.25442 2236.00  1
      507  2.217 -26.54 0.44052 2236.00  1
      508  2.217 -25.50 0.26515 2236.00  1
      509  2.217 -27.78 0.25653 2236.00  1
      510  2.217 -25.85 0.35000 2236.00  1
      511  2.217 -25.11 0.27720 2236.00  1
      512  2.217 -24.90 0.22768 2236.00  1
      513  2.217 -25.30 0.24388 2236.00  1
      514  2.217 -24.62 0.13680 2236.00  1
      515  2.217 -26.77 0.41360 2236.00  1
      516  2.217 -26.64 0.44929 2236.00  1
      517  2.217 -26.04 0.41174 2236.00  1
      518  2.217 -25.36 0.24682 2236.00  1
      519  2.217 -25.32 0.26420 2236.00  1
      520  2.217 -24.17 0.06061 2236.00  1
      521  2.217 -25.83 0.31612 2236.00  1
      522  2.218 -25.44 0.27620 2236.00  1
      523  2.218 -24.42 0.10513 2236.00  1
      524  2.218 -25.20 0.27175 2236.00  1
      525  2.218 -24.20 0.06019 2236.00  1
      526  2.218 -24.19 0.05893 2236.00  1
      527  2.218 -24.86 0.23382 2236.00  1
      528  2.218 -25.94 0.42610 2236.00  1
      529  2.218 -26.39 0.43780 2236.00  1
      530  2.218 -24.77 0.16970 2236.00  1
      531  2.218 -25.11 0.26334 2236.00  1
